id,original_timestamp,post_edit_timestamp,delta
296914,13 6 2022,14 6 2022,1
296915,13 6 2022,13 6 2022,0
297162,13 6 2022,14 6 2022,1
297237,13 6 2022,14 6 2022,1
297238,13 6 2022,14 6 2022,1
297338,13 6 2022,23 7 2022,40
297401,13 6 2022,14 6 2022,1
297768,13 6 2022,13 6 2022,0
298417,14 6 2022,14 6 2022,0
298458,14 6 2022,14 6 2022,0
298459,13 6 2022,28 11 2022,168
298496,14 6 2022,14 6 2022,0
298497,14 6 2022,14 6 2022,0
298550,14 6 2022,14 6 2022,0
298608,14 6 2022,14 6 2022,0
298664,14 6 2022,14 6 2022,0
298817,14 6 2022,14 6 2022,0
298887,14 6 2022,14 6 2022,0
299107,14 6 2022,14 6 2022,0
299113,14 6 2022,15 6 2022,1
299227,14 6 2022,15 6 2022,1
299231,14 6 2022,27 6 2022,13
299234,13 6 2022,16 6 2022,3
299782,14 6 2022,14 6 2022,0
299977,14 6 2022,14 6 2022,0
299978,14 6 2022,15 6 2022,1
299980,14 6 2022,15 6 2022,1
300088,14 6 2022,14 6 2022,0
300177,14 6 2022,15 6 2022,1
300178,14 6 2022,15 6 2022,1
300256,14 6 2022,14 6 2022,0
300339,14 6 2022,15 6 2022,1
300536,14 6 2022,15 6 2022,1
301471,15 6 2022,16 6 2022,1
301570,15 6 2022,19 10 2022,126
301741,15 6 2022,15 6 2022,0
301742,15 6 2022,15 6 2022,0
301794,15 6 2022,15 6 2022,0
302034,15 6 2022,15 6 2022,0
302095,15 6 2022,15 6 2022,0
302140,15 6 2022,10 8 2022,56
302224,15 6 2022,19 10 2022,126
302225,15 6 2022,20 6 2022,5
302228,15 6 2022,16 6 2022,1
302334,15 6 2022,29 6 2022,14
302335,15 6 2022,15 6 2022,0
302498,15 6 2022,23 6 2022,8
302653,15 6 2022,29 6 2022,14
303080,15 6 2022,15 6 2022,0
303081,15 6 2022,16 6 2022,1
303286,15 6 2022,16 6 2022,1
303398,15 6 2022,16 6 2022,1
303495,15 6 2022,23 6 2022,8
303503,15 6 2022,15 6 2022,0
303504,15 6 2022,20 6 2022,5
303506,15 6 2022,16 6 2022,1
303649,15 6 2022,16 6 2022,1
303733,15 6 2022,15 6 2022,0
303904,15 6 2022,16 6 2022,1
304228,15 6 2022,16 6 2022,1
304337,15 6 2022,20 10 2022,127
304725,16 6 2022,27 6 2022,11
304971,16 6 2022,16 6 2022,0
305037,16 6 2022,17 6 2022,1
305056,16 6 2022,16 6 2022,0
305367,16 6 2022,16 6 2022,0
305431,16 6 2022,16 6 2022,0
305503,16 6 2022,16 6 2022,0
305506,15 6 2022,17 6 2022,2
305516,16 6 2022,4 7 2022,18
305518,16 6 2022,20 6 2022,4
305641,16 6 2022,16 6 2022,0
305642,16 6 2022,16 6 2022,0
305720,16 6 2022,16 6 2022,0
305840,16 6 2022,17 6 2022,1
305928,16 6 2022,16 6 2022,0
306048,16 6 2022,16 6 2022,0
306126,16 6 2022,17 6 2022,1
306222,16 6 2022,17 6 2022,1
306455,16 6 2022,21 6 2022,5
306583,16 6 2022,17 6 2022,1
306770,16 6 2022,17 6 2022,1
306787,16 6 2022,16 6 2022,0
306788,16 6 2022,16 6 2022,0
307424,16 6 2022,17 6 2022,1
307565,16 6 2022,20 6 2022,4
307806,17 6 2022,17 6 2022,0
308013,17 6 2022,17 6 2022,0
308130,17 6 2022,21 6 2022,4
308288,17 6 2022,17 6 2022,0
308329,17 6 2022,17 6 2022,0
308393,17 6 2022,17 6 2022,0
308394,17 6 2022,21 6 2022,4
308463,17 6 2022,17 6 2022,0
308682,17 6 2022,20 6 2022,3
308757,17 6 2022,17 6 2022,0
308938,17 6 2022,17 6 2022,0
308940,17 6 2022,17 6 2022,0
309041,17 6 2022,18 6 2022,1
309047,17 6 2022,17 6 2022,0
309110,17 6 2022,18 6 2022,1
309153,17 6 2022,17 6 2022,0
309154,17 6 2022,17 6 2022,0
309208,17 6 2022,17 6 2022,0
309345,17 6 2022,18 6 2022,1
309434,17 6 2022,18 6 2022,1
309435,17 6 2022,18 6 2022,1
309489,17 6 2022,18 6 2022,1
309577,17 6 2022,17 6 2022,0
310162,17 6 2022,18 6 2022,1
310333,18 6 2022,18 6 2022,0
310376,18 6 2022,18 6 2022,0
310389,18 6 2022,18 6 2022,0
310492,18 6 2022,30 8 2022,73
310558,18 6 2022,18 6 2022,0
310593,18 6 2022,18 6 2022,0
310594,18 6 2022,18 6 2022,0
310869,18 6 2022,19 6 2022,1
310898,18 6 2022,18 6 2022,0
310899,18 6 2022,19 6 2022,1
310997,18 6 2022,19 10 2022,123
311176,18 6 2022,19 6 2022,1
311370,19 6 2022,19 6 2022,0
311375,19 6 2022,19 6 2022,0
311376,19 6 2022,19 6 2022,0
311406,19 6 2022,19 6 2022,0
311416,19 6 2022,22 6 2022,3
311424,19 6 2022,19 6 2022,0
311425,19 6 2022,19 6 2022,0
311438,19 6 2022,19 6 2022,0
311713,19 6 2022,19 6 2022,0
311790,19 6 2022,20 6 2022,1
311897,19 6 2022,19 6 2022,0
311945,19 6 2022,19 6 2022,0
311966,19 6 2022,19 6 2022,0
312035,19 6 2022,19 6 2022,0
312491,20 6 2022,20 6 2022,0
312642,20 6 2022,20 6 2022,0
312718,20 6 2022,20 6 2022,0
312719,20 6 2022,20 6 2022,0
313061,20 6 2022,20 6 2022,0
313207,19 6 2022,28 6 2022,9
313258,19 6 2022,29 6 2022,10
313519,20 6 2022,21 6 2022,1
313607,20 6 2022,20 6 2022,0
313679,19 6 2022,19 6 2022,0
313917,20 6 2022,21 6 2022,1
314111,20 6 2022,20 6 2022,0
314163,20 6 2022,20 6 2022,0
314164,20 6 2022,21 6 2022,1
314921,21 6 2022,21 6 2022,0
314985,21 6 2022,21 6 2022,0
315110,21 6 2022,21 6 2022,0
315125,20 6 2022,22 6 2022,2
315181,21 6 2022,21 6 2022,0
315249,21 6 2022,21 6 2022,0
315303,21 6 2022,21 6 2022,0
315422,21 6 2022,22 6 2022,1
315582,21 6 2022,21 6 2022,0
315583,21 6 2022,27 6 2022,6
315596,21 6 2022,21 6 2022,0
315741,21 6 2022,21 6 2022,0
315824,21 6 2022,21 6 2022,0
315825,21 6 2022,28 6 2022,7
315928,21 6 2022,21 6 2022,0
316100,21 6 2022,21 6 2022,0
316101,21 6 2022,21 6 2022,0
316395,21 6 2022,22 6 2022,1
316562,21 6 2022,22 6 2022,1
316673,21 6 2022,22 6 2022,1
316940,21 6 2022,6 7 2022,15
317289,21 6 2022,22 6 2022,1
317290,21 6 2022,22 6 2022,1
317473,21 6 2022,23 6 2022,2
317538,21 6 2022,22 6 2022,1
318275,22 6 2022,22 6 2022,0
318309,22 6 2022,22 6 2022,0
318360,22 6 2022,22 6 2022,0
318502,22 6 2022,22 6 2022,0
318581,22 6 2022,22 6 2022,0
318724,22 6 2022,22 6 2022,0
318797,22 6 2022,22 6 2022,0
318874,22 6 2022,22 6 2022,0
318888,22 6 2022,22 6 2022,0
318972,22 6 2022,22 6 2022,0
318987,22 6 2022,23 6 2022,1
319059,22 6 2022,30 11 2022,161
319060,22 6 2022,22 6 2022,0
319193,22 6 2022,23 6 2022,1
319299,22 6 2022,25 6 2022,3
319468,22 6 2022,22 6 2022,0
319494,22 6 2022,22 6 2022,0
319795,22 6 2022,23 6 2022,1
319838,22 6 2022,6 7 2022,14
319860,22 6 2022,22 6 2022,0
319966,22 6 2022,23 6 2022,1
321208,23 6 2022,23 6 2022,0
321209,23 6 2022,23 6 2022,0
321234,23 6 2022,19 10 2022,118
321401,23 6 2022,23 6 2022,0
321402,23 6 2022,11 7 2022,18
321403,23 6 2022,23 6 2022,0
321404,23 6 2022,23 6 2022,0
321541,23 6 2022,24 6 2022,1
321600,23 6 2022,23 6 2022,0
321681,23 6 2022,23 6 2022,0
321749,23 6 2022,24 6 2022,1
321802,23 6 2022,23 6 2022,0
321972,23 6 2022,23 6 2022,0
321973,23 6 2022,23 6 2022,0
322044,23 6 2022,23 6 2022,0
322051,23 6 2022,23 6 2022,0
322052,23 6 2022,23 6 2022,0
322109,23 6 2022,28 6 2022,5
322263,23 6 2022,23 6 2022,0
322453,23 6 2022,6 7 2022,13
322464,23 6 2022,24 6 2022,1
322587,23 6 2022,24 6 2022,1
322778,23 6 2022,23 6 2022,0
322779,23 6 2022,23 6 2022,0
322858,23 6 2022,24 6 2022,1
323077,23 6 2022,24 6 2022,1
323078,23 6 2022,23 6 2022,0
323079,23 6 2022,23 6 2022,0
323080,23 6 2022,23 6 2022,0
323592,23 6 2022,23 6 2022,0
323593,23 6 2022,24 6 2022,1
323718,23 6 2022,24 6 2022,1
324288,23 6 2022,24 6 2022,1
324317,23 6 2022,24 6 2022,1
324318,23 6 2022,24 6 2022,1
324386,24 6 2022,24 6 2022,0
324397,24 6 2022,24 6 2022,0
324407,24 6 2022,24 6 2022,0
324427,24 6 2022,24 6 2022,0
324573,24 6 2022,24 6 2022,0
324574,24 6 2022,24 6 2022,0
324589,24 6 2022,24 6 2022,0
324590,24 6 2022,24 6 2022,0
324709,24 6 2022,25 6 2022,1
324886,24 6 2022,24 6 2022,0
325037,24 6 2022,24 6 2022,0
325038,24 6 2022,26 6 2022,2
325039,24 6 2022,24 6 2022,0
325060,24 6 2022,27 6 2022,3
325124,24 6 2022,24 6 2022,0
325125,24 6 2022,24 6 2022,0
325433,24 6 2022,24 6 2022,0
325435,24 6 2022,24 6 2022,0
326039,24 6 2022,25 6 2022,1
326108,24 6 2022,25 6 2022,1
326111,24 6 2022,24 6 2022,0
327004,24 6 2022,25 6 2022,1
327088,25 6 2022,25 6 2022,0
327107,25 6 2022,25 6 2022,0
327132,25 6 2022,25 6 2022,0
327164,25 6 2022,25 6 2022,0
327186,25 6 2022,25 6 2022,0
327218,25 6 2022,19 10 2022,116
327332,25 6 2022,26 6 2022,1
327333,25 6 2022,25 6 2022,0
327349,25 6 2022,25 6 2022,0
327396,25 6 2022,30 6 2022,5
327579,25 6 2022,28 6 2022,3
327580,25 6 2022,25 6 2022,0
328226,26 6 2022,26 6 2022,0
328238,26 6 2022,26 6 2022,0
328257,26 6 2022,26 6 2022,0
328279,26 6 2022,26 6 2022,0
328329,26 6 2022,25 11 2022,152
328330,26 6 2022,26 6 2022,0
328361,26 6 2022,26 6 2022,0
328386,26 6 2022,27 6 2022,1
328423,26 6 2022,26 6 2022,0
328424,26 6 2022,26 6 2022,0
328479,26 6 2022,26 6 2022,0
328480,26 6 2022,26 6 2022,0
328481,26 6 2022,27 6 2022,1
328551,26 6 2022,27 6 2022,1
328693,26 6 2022,26 6 2022,0
328850,26 6 2022,27 6 2022,1
329431,27 6 2022,27 6 2022,0
329555,26 6 2022,29 6 2022,3
329633,27 6 2022,27 6 2022,0
329877,27 6 2022,27 6 2022,0
329967,27 6 2022,28 6 2022,1
330189,27 6 2022,11 7 2022,14
330191,27 6 2022,19 10 2022,114
330194,27 6 2022,19 10 2022,114
330253,27 6 2022,27 6 2022,0
330273,25 6 2022,28 6 2022,3
330687,27 6 2022,28 6 2022,1
331302,27 6 2022,28 6 2022,1
331379,27 6 2022,28 6 2022,1
331856,27 6 2022,28 6 2022,1
331857,27 6 2022,28 6 2022,1
332445,28 6 2022,28 6 2022,0
332586,28 6 2022,28 6 2022,0
332712,28 6 2022,28 6 2022,0
332767,28 6 2022,28 6 2022,0
333008,28 6 2022,30 7 2022,32
333009,28 6 2022,2 7 2022,4
333057,28 6 2022,28 6 2022,0
333154,28 6 2022,28 6 2022,0
333315,28 6 2022,19 10 2022,113
333325,28 6 2022,29 6 2022,1
333408,28 6 2022,29 6 2022,1
333495,28 6 2022,28 6 2022,0
333583,28 6 2022,28 6 2022,0
333661,28 6 2022,28 6 2022,0
333786,28 6 2022,28 6 2022,0
334047,28 6 2022,18 10 2022,112
334048,28 6 2022,29 6 2022,1
334049,28 6 2022,29 6 2022,1
334159,28 6 2022,30 6 2022,2
334334,28 6 2022,29 6 2022,1
334657,28 6 2022,6 7 2022,8
335066,28 6 2022,29 6 2022,1
335344,29 6 2022,29 6 2022,0
335345,29 6 2022,29 6 2022,0
335480,29 6 2022,29 6 2022,0
335603,29 6 2022,29 6 2022,0
335604,29 6 2022,29 6 2022,0
335671,29 6 2022,30 6 2022,1
335672,29 6 2022,29 6 2022,0
335673,29 6 2022,29 6 2022,0
335807,29 6 2022,29 6 2022,0
335911,29 6 2022,29 6 2022,0
336156,29 6 2022,30 6 2022,1
336238,29 6 2022,30 6 2022,1
336409,29 6 2022,29 6 2022,0
336410,29 6 2022,29 6 2022,0
336626,29 6 2022,29 6 2022,0
336903,29 6 2022,30 6 2022,1
336975,29 6 2022,30 6 2022,1
336999,29 6 2022,29 6 2022,0
337051,29 6 2022,29 6 2022,0
337173,29 6 2022,18 7 2022,19
337237,29 6 2022,1 7 2022,2
337341,29 6 2022,6 7 2022,7
337342,29 6 2022,30 6 2022,1
337969,29 6 2022,30 6 2022,1
338535,30 6 2022,30 6 2022,0
338760,30 6 2022,30 6 2022,0
338814,30 6 2022,30 6 2022,0
338927,30 6 2022,1 7 2022,1
338988,30 6 2022,30 6 2022,0
338989,30 6 2022,30 6 2022,0
339038,30 6 2022,15 7 2022,15
339057,30 6 2022,1 7 2022,1
339137,30 6 2022,30 6 2022,0
339303,30 6 2022,30 6 2022,0
339373,30 6 2022,30 6 2022,0
339464,30 6 2022,30 6 2022,0
339479,30 6 2022,1 7 2022,1
339486,30 6 2022,8 7 2022,8
339487,30 6 2022,30 6 2022,0
339539,30 6 2022,1 7 2022,1
339577,30 6 2022,30 6 2022,0
340032,30 6 2022,30 6 2022,0
340177,30 6 2022,30 6 2022,0
340184,30 6 2022,30 6 2022,0
340217,30 6 2022,1 7 2022,1
340293,30 6 2022,30 6 2022,0
340435,30 6 2022,30 6 2022,0
340609,30 6 2022,30 6 2022,0
340740,30 6 2022,1 7 2022,1
341533,1 7 2022,2 8 2022,32
341534,1 7 2022,2 7 2022,1
341705,1 7 2022,1 7 2022,0
341831,1 7 2022,1 7 2022,0
341832,1 7 2022,1 7 2022,0
341909,1 7 2022,2 7 2022,1
342091,1 7 2022,1 7 2022,0
342106,1 7 2022,1 7 2022,0
342220,1 7 2022,18 7 2022,17
342221,1 7 2022,1 7 2022,0
342241,1 7 2022,6 7 2022,5
342344,1 7 2022,2 7 2022,1
342653,1 7 2022,2 7 2022,1
342824,1 7 2022,1 7 2022,0
342898,1 7 2022,1 7 2022,0
342971,1 7 2022,1 7 2022,0
343284,1 7 2022,1 7 2022,0
343573,1 7 2022,2 7 2022,1
343574,1 7 2022,2 7 2022,1
343921,1 7 2022,2 7 2022,1
344300,2 7 2022,2 7 2022,0
344446,2 7 2022,3 7 2022,1
344447,2 7 2022,2 7 2022,0
344555,2 7 2022,4 7 2022,2
344589,2 7 2022,4 7 2022,2
344639,2 7 2022,11 7 2022,9
344719,2 7 2022,3 7 2022,1
345021,3 7 2022,3 7 2022,0
345022,3 7 2022,3 7 2022,0
345037,3 7 2022,6 7 2022,3
345100,3 7 2022,10 8 2022,38
345171,3 7 2022,4 7 2022,1
345172,3 7 2022,3 7 2022,0
345232,3 7 2022,3 7 2022,0
345307,2 7 2022,3 7 2022,1
345344,3 7 2022,4 7 2022,1
345442,3 7 2022,4 7 2022,1
345571,3 7 2022,4 7 2022,1
345669,3 7 2022,4 7 2022,1
345767,3 7 2022,4 7 2022,1
345820,3 7 2022,4 7 2022,1
345890,2 7 2022,2 8 2022,31
346091,4 7 2022,4 7 2022,0
346285,4 7 2022,4 7 2022,0
346286,4 7 2022,4 7 2022,0
346402,4 7 2022,4 7 2022,0
346633,4 7 2022,4 7 2022,0
346651,4 7 2022,8 7 2022,4
346808,4 7 2022,4 7 2022,0
346900,4 7 2022,4 7 2022,0
347091,4 7 2022,4 7 2022,0
347300,4 7 2022,4 7 2022,0
347316,4 7 2022,4 7 2022,0
347394,4 7 2022,5 7 2022,1
347401,4 7 2022,7 7 2022,3
347474,4 7 2022,4 7 2022,0
347512,4 7 2022,4 7 2022,0
347729,4 7 2022,4 7 2022,0
347821,4 7 2022,5 7 2022,1
348128,5 7 2022,5 7 2022,0
348317,5 7 2022,5 7 2022,0
348318,5 7 2022,5 7 2022,0
348646,5 7 2022,5 7 2022,0
348648,5 7 2022,5 7 2022,0
348938,5 7 2022,5 7 2022,0
349042,5 7 2022,7 7 2022,2
349098,5 7 2022,12 7 2022,7
349107,3 7 2022,5 7 2022,2
349109,3 7 2022,13 7 2022,10
349123,5 7 2022,5 7 2022,0
349281,5 7 2022,5 7 2022,0
349282,5 7 2022,5 7 2022,0
349730,5 7 2022,5 7 2022,0
349966,5 7 2022,6 7 2022,1
349967,5 7 2022,5 7 2022,0
350019,5 7 2022,7 7 2022,2
350020,5 7 2022,6 7 2022,1
350113,5 7 2022,8 7 2022,3
350160,5 7 2022,6 7 2022,1
350253,5 7 2022,9 7 2022,4
350494,5 7 2022,6 7 2022,1
350537,5 7 2022,6 7 2022,1
350555,5 7 2022,5 7 2022,0
350749,5 7 2022,6 7 2022,1
350865,6 7 2022,6 7 2022,0
350869,6 7 2022,6 7 2022,0
350870,6 7 2022,6 7 2022,0
350920,6 7 2022,6 7 2022,0
351026,6 7 2022,6 7 2022,0
351100,6 7 2022,6 7 2022,0
351286,6 7 2022,7 7 2022,1
351422,6 7 2022,19 10 2022,105
351423,6 7 2022,6 7 2022,0
351424,6 7 2022,13 7 2022,7
351425,6 7 2022,29 11 2022,146
351523,6 7 2022,7 7 2022,1
351608,6 7 2022,13 7 2022,7
351616,6 7 2022,6 7 2022,0
351617,6 7 2022,6 7 2022,0
351618,6 7 2022,6 7 2022,0
351620,6 7 2022,6 7 2022,0
351854,6 7 2022,7 7 2022,1
352026,6 7 2022,6 7 2022,0
352130,6 7 2022,6 7 2022,0
352131,6 7 2022,7 7 2022,1
352132,6 7 2022,6 7 2022,0
352137,6 7 2022,19 10 2022,105
352301,6 7 2022,13 7 2022,7
352397,6 7 2022,7 7 2022,1
352495,6 7 2022,7 7 2022,1
352643,6 7 2022,6 7 2022,0
352644,6 7 2022,18 7 2022,12
352661,6 7 2022,7 7 2022,1
352889,6 7 2022,7 7 2022,1
352976,6 7 2022,7 7 2022,1
353070,6 7 2022,7 7 2022,1
353161,6 7 2022,7 7 2022,1
353162,6 7 2022,8 7 2022,2
353163,6 7 2022,7 7 2022,1
353219,6 7 2022,7 7 2022,1
353396,6 7 2022,7 7 2022,1
353425,6 7 2022,7 7 2022,1
353868,7 7 2022,7 7 2022,0
353869,7 7 2022,7 7 2022,0
353898,7 7 2022,7 7 2022,0
353899,7 7 2022,7 7 2022,0
353968,7 7 2022,7 7 2022,0
353988,7 7 2022,7 7 2022,0
354038,7 7 2022,7 7 2022,0
354055,7 7 2022,15 8 2022,39
354124,7 7 2022,7 7 2022,0
354334,7 7 2022,7 7 2022,0
354335,7 7 2022,7 7 2022,0
354336,7 7 2022,7 7 2022,0
354338,7 7 2022,7 7 2022,0
354496,7 7 2022,7 7 2022,0
354497,7 7 2022,7 7 2022,0
354498,7 7 2022,7 7 2022,0
354601,7 7 2022,7 7 2022,0
354602,7 7 2022,7 7 2022,0
354663,7 7 2022,12 7 2022,5
354665,7 7 2022,14 7 2022,7
354667,7 7 2022,2 8 2022,26
354701,7 7 2022,19 10 2022,104
354771,7 7 2022,7 7 2022,0
354772,7 7 2022,7 7 2022,0
354779,7 7 2022,8 7 2022,1
354975,7 7 2022,7 7 2022,0
354977,7 7 2022,8 7 2022,1
355089,7 7 2022,8 7 2022,1
355153,7 7 2022,8 7 2022,1
355174,7 7 2022,8 7 2022,1
355211,7 7 2022,7 7 2022,0
355281,7 7 2022,7 7 2022,0
355282,7 7 2022,8 7 2022,1
355283,7 7 2022,8 7 2022,1
355353,7 7 2022,7 7 2022,0
355436,7 7 2022,8 7 2022,1
355546,7 7 2022,7 7 2022,0
355558,7 7 2022,10 8 2022,34
355560,7 7 2022,7 7 2022,0
355727,7 7 2022,13 7 2022,6
355854,7 7 2022,7 7 2022,0
355860,7 7 2022,7 7 2022,0
355883,7 7 2022,7 7 2022,0
356730,8 7 2022,8 7 2022,0
356755,8 7 2022,8 7 2022,0
356756,8 7 2022,8 7 2022,0
356757,8 7 2022,8 7 2022,0
356807,8 7 2022,8 7 2022,0
356883,8 7 2022,11 7 2022,3
357129,8 7 2022,8 7 2022,0
357130,8 7 2022,9 7 2022,1
357289,8 7 2022,8 7 2022,0
357290,8 7 2022,8 7 2022,0
357352,8 7 2022,8 7 2022,0
357501,8 7 2022,11 7 2022,3
357520,8 7 2022,11 7 2022,3
357521,8 7 2022,8 7 2022,0
357523,8 7 2022,9 7 2022,1
357526,8 7 2022,12 7 2022,4
357528,7 7 2022,12 7 2022,5
357917,8 7 2022,8 7 2022,0
357918,8 7 2022,9 7 2022,1
357919,8 7 2022,8 7 2022,0
357920,8 7 2022,8 7 2022,0
357987,8 7 2022,11 7 2022,3
358143,8 7 2022,8 7 2022,0
358144,8 7 2022,8 7 2022,0
358244,8 7 2022,8 7 2022,0
358309,8 7 2022,8 7 2022,0
358866,8 7 2022,8 7 2022,0
359248,9 7 2022,9 7 2022,0
359266,9 7 2022,9 7 2022,0
359275,9 7 2022,9 7 2022,0
359279,9 7 2022,9 7 2022,0
359364,9 7 2022,19 10 2022,102
359380,9 7 2022,9 7 2022,0
359452,9 7 2022,9 7 2022,0
359482,9 7 2022,14 7 2022,5
359496,9 7 2022,11 7 2022,2
359504,9 7 2022,11 7 2022,2
359601,9 7 2022,9 7 2022,0
359657,9 7 2022,9 7 2022,0
359772,9 7 2022,9 7 2022,0
359899,9 7 2022,11 7 2022,2
359973,9 7 2022,10 7 2022,1
360248,10 7 2022,14 7 2022,4
360249,10 7 2022,10 7 2022,0
360255,10 7 2022,12 7 2022,2
360275,10 7 2022,10 7 2022,0
360277,10 7 2022,10 7 2022,0
360285,10 7 2022,10 7 2022,0
360294,10 7 2022,10 7 2022,0
360306,10 7 2022,10 7 2022,0
360307,10 7 2022,10 7 2022,0
360333,10 7 2022,10 7 2022,0
360363,10 7 2022,10 7 2022,0
360365,10 7 2022,10 7 2022,0
360397,10 7 2022,10 7 2022,0
360409,10 7 2022,10 7 2022,0
360560,10 7 2022,11 7 2022,1
360561,10 7 2022,11 7 2022,1
360596,10 7 2022,11 7 2022,1
360643,10 7 2022,10 7 2022,0
360675,10 7 2022,10 7 2022,0
360713,10 7 2022,10 7 2022,0
360764,10 7 2022,11 7 2022,1
360765,10 7 2022,11 7 2022,1
360831,10 7 2022,14 7 2022,4
360934,10 7 2022,14 7 2022,4
360957,10 7 2022,19 7 2022,9
361365,11 7 2022,11 7 2022,0
361366,11 7 2022,11 7 2022,0
361369,11 7 2022,11 7 2022,0
361420,11 7 2022,12 7 2022,1
361498,10 7 2022,11 7 2022,1
361599,11 7 2022,11 7 2022,0
361621,11 7 2022,11 7 2022,0
361622,11 7 2022,11 7 2022,0
361623,11 7 2022,11 7 2022,0
361823,8 7 2022,27 7 2022,19
361865,11 7 2022,12 7 2022,1
361948,11 7 2022,12 7 2022,1
361958,11 7 2022,22 8 2022,42
361959,11 7 2022,13 7 2022,2
361963,11 7 2022,11 7 2022,0
361965,10 7 2022,14 7 2022,4
362146,11 7 2022,12 7 2022,1
362220,11 7 2022,11 7 2022,0
362222,10 7 2022,3 8 2022,24
362499,11 7 2022,11 7 2022,0
362740,11 7 2022,13 7 2022,2
362745,11 7 2022,12 7 2022,1
362822,11 7 2022,12 7 2022,1
362927,11 7 2022,12 7 2022,1
362939,11 7 2022,11 7 2022,0
363147,11 7 2022,11 7 2022,0
363148,11 7 2022,12 7 2022,1
363458,11 7 2022,14 7 2022,3
364127,12 7 2022,12 7 2022,0
364152,12 7 2022,12 7 2022,0
364328,12 7 2022,12 7 2022,0
364329,12 7 2022,12 7 2022,0
364578,12 7 2022,12 7 2022,0
364650,12 7 2022,12 7 2022,0
364651,12 7 2022,12 7 2022,0
364778,12 7 2022,21 7 2022,9
364873,12 7 2022,12 7 2022,0
365008,12 7 2022,12 7 2022,0
365031,12 7 2022,19 7 2022,7
365033,12 7 2022,12 7 2022,0
365250,12 7 2022,12 7 2022,0
365251,12 7 2022,12 7 2022,0
365252,12 7 2022,14 7 2022,2
365315,12 7 2022,11 10 2022,91
365332,12 7 2022,15 7 2022,3
365445,12 7 2022,13 7 2022,1
365529,12 7 2022,12 7 2022,0
365689,12 7 2022,12 7 2022,0
365758,12 7 2022,12 7 2022,0
365759,12 7 2022,13 7 2022,1
365840,12 7 2022,13 7 2022,1
365905,12 7 2022,14 7 2022,2
365907,12 7 2022,14 7 2022,2
366120,12 7 2022,12 7 2022,0
366392,12 7 2022,12 7 2022,0
366408,12 7 2022,12 7 2022,0
366615,12 7 2022,13 7 2022,1
367052,13 7 2022,13 7 2022,0
367154,13 7 2022,13 7 2022,0
367265,13 7 2022,14 7 2022,1
367296,13 7 2022,14 7 2022,1
367313,13 7 2022,13 7 2022,0
367350,13 7 2022,14 7 2022,1
367414,13 7 2022,14 7 2022,1
367644,13 7 2022,13 7 2022,0
367696,13 7 2022,14 7 2022,1
367772,13 7 2022,13 7 2022,0
367854,13 7 2022,13 7 2022,0
367986,13 7 2022,14 7 2022,1
367987,13 7 2022,13 7 2022,0
368302,13 7 2022,14 7 2022,1
368413,13 7 2022,13 7 2022,0
368476,13 7 2022,5 9 2022,54
368477,13 7 2022,14 7 2022,1
368747,13 7 2022,13 7 2022,0
369051,13 7 2022,14 7 2022,1
369287,13 7 2022,14 7 2022,1
369288,13 7 2022,14 7 2022,1
370023,13 7 2022,15 7 2022,2
370226,14 7 2022,14 7 2022,0
370227,14 7 2022,14 7 2022,0
370280,14 7 2022,14 7 2022,0
370320,14 7 2022,14 7 2022,0
370421,14 7 2022,14 7 2022,0
370490,14 7 2022,14 7 2022,0
370591,14 7 2022,14 7 2022,0
370612,14 7 2022,14 7 2022,0
370693,14 7 2022,14 7 2022,0
370694,14 7 2022,14 7 2022,0
370775,14 7 2022,19 10 2022,97
370780,14 7 2022,14 7 2022,0
370866,14 7 2022,14 7 2022,0
370867,14 7 2022,14 7 2022,0
370868,14 7 2022,14 7 2022,0
370886,8 7 2022,27 7 2022,19
370887,14 7 2022,14 7 2022,0
370968,14 7 2022,14 7 2022,0
370969,14 7 2022,14 7 2022,0
371164,14 7 2022,14 7 2022,0
371343,14 7 2022,14 7 2022,0
371344,14 7 2022,14 7 2022,0
371347,14 7 2022,14 7 2022,0
371421,14 7 2022,15 7 2022,1
371450,14 7 2022,15 7 2022,1
371465,14 7 2022,14 7 2022,0
371595,14 7 2022,14 7 2022,0
371625,14 7 2022,14 7 2022,0
371784,14 7 2022,15 7 2022,1
372836,15 7 2022,20 7 2022,5
372837,15 7 2022,15 7 2022,0
372998,15 7 2022,15 7 2022,0
373010,10 7 2022,19 7 2022,9
373054,15 7 2022,17 7 2022,2
373055,15 7 2022,15 7 2022,0
373108,15 7 2022,15 7 2022,0
373177,15 7 2022,15 7 2022,0
373209,15 7 2022,5 8 2022,21
373258,15 7 2022,16 7 2022,1
373336,15 7 2022,15 7 2022,0
373480,15 7 2022,15 7 2022,0
373642,15 7 2022,18 7 2022,3
373702,15 7 2022,15 7 2022,0
373704,15 7 2022,15 7 2022,0
373773,15 7 2022,15 7 2022,0
373794,15 7 2022,16 7 2022,1
373869,15 7 2022,15 7 2022,0
373972,15 7 2022,18 7 2022,3
374201,15 7 2022,19 10 2022,96
374752,15 7 2022,10 8 2022,26
374753,15 7 2022,10 8 2022,26
375437,16 7 2022,16 7 2022,0
375527,16 7 2022,10 8 2022,25
375540,16 7 2022,18 7 2022,2
375894,16 7 2022,17 7 2022,1
375936,16 7 2022,16 7 2022,0
375963,16 7 2022,17 7 2022,1
